num_date_time,answer
1_20220830 05,1882.3746337891
1_20220830 06,1985.8468017578
1_20220830 07,2360.1389160156
1_20220830 08,2909.5014648438
1_20220830 09,3304.0532226562
1_20220830 10,3668.5246582031
1_20220830 11,3761.4702148438
1_20220830 12,3759.6582031250
1_20220830 13,3739.7014160156
1_20220830 14,3732.7995605469
1_20220830 15,3682.0266113281
1_20220830 16,3649.5788574219
1_20220830 17,3373.8215332031
1_20220830 18,2768.4353027344
1_20220830 19,2490.5935058594
1_20220830 20,2295.4721679688
1_20220830 21,1871.0260009766
1_20220830 22,1596.2204589844
1_20220830 23,2189.6115722656
1_20220831 00,2191.6542968750
1_20220831 01,2105.0751953125
1_20220831 02,2010.0360107422
1_20220831 03,1904.6530761719
1_20220831 04,1832.2780761719
1_20220831 05,1993.1219482422
1_20220831 06,2151.2055664062
1_20220831 07,2497.8608398438
1_20220831 08,2876.4467773438
1_20220831 09,3249.8952636719
1_20220831 10,3524.9965820312
1_20220831 11,3667.5212402344
1_20220831 12,3590.5756835938
1_20220831 13,3582.2624511719
1_20220831 14,3675.0583496094
1_20220831 15,3585.0227050781
1_20220831 16,3480.7905273438
1_20220831 17,3205.2993164062
1_20220831 18,2422.0737304688
1_20220831 19,2295.2004394531
1_20220831 20,2268.3564453125
1_20220831 21,1997.5018310547
1_20220831 22,1442.7680664062
1_20220831 23,1954.7751464844
2_20220825 00,1215.4125976562
2_20220825 01,1213.7685546875
2_20220825 02,1211.6241455078
2_20220825 03,1196.0253906250
2_20220825 04,1191.8463134766
2_20220825 05,1182.3173828125
2_20220825 06,1185.6571044922
2_20220825 07,1192.6447753906
2_20220825 08,1503.2626953125
2_20220825 09,1683.5789794922
2_20220825 10,2022.1821289062
2_20220825 11,2043.6584472656
2_20220825 12,2104.8593750000
2_20220825 13,2113.5598144531
2_20220825 14,2270.8432617188
2_20220825 15,1916.4630126953
2_20220825 16,2134.0783691406
2_20220825 17,2160.2792968750
2_20220825 18,2150.8996582031
2_20220825 19,2005.7431640625
2_20220825 20,1909.0043945312
2_20220825 21,1620.0270996094
2_20220825 22,1044.8530273438
2_20220825 23,1236.8337402344
2_20220826 00,1200.8812255859
2_20220826 01,1188.5277099609
2_20220826 02,1188.5277099609
2_20220826 03,1185.8054199219
2_20220826 04,1184.0758056641
2_20220826 05,1178.5538330078
2_20220826 06,1166.2999267578
2_20220826 07,1146.1624755859
2_20220826 08,1441.6636962891
2_20220826 09,1688.9432373047
2_20220826 10,1859.2281494141
2_20220826 11,1790.0181884766
2_20220826 12,1861.7034912109
2_20220826 13,1908.9836425781
2_20220826 14,1882.5086669922
2_20220826 15,2236.6232910156
2_20220826 16,2030.5056152344
2_20220826 17,1933.2377929688
2_20220826 18,1914.6717529297
2_20220826 19,1880.8414306641
2_20220826 20,1835.2534179688
2_20220826 21,1524.3571777344
2_20220826 22,1110.2852783203
2_20220826 23,1251.9639892578
2_20220827 00,1220.8287353516
2_20220827 01,1207.3516845703
2_20220827 02,1194.5369873047
2_20220827 03,1193.8098144531
2_20220827 04,1167.7460937500
2_20220827 05,1131.3468017578
2_20220827 06,1024.9350585938
2_20220827 07,1004.5322265625
2_20220827 08,1343.9417724609
2_20220827 09,1674.6082763672
2_20220827 10,1790.6076660156
2_20220827 11,1837.3371582031
2_20220827 12,1913.7817382812
2_20220827 13,2033.6495361328
2_20220827 14,2014.3551025391
2_20220827 15,2047.0690917969
2_20220827 16,2062.7404785156
2_20220827 17,2039.1231689453
2_20220827 18,1922.1237792969
2_20220827 19,1638.5447998047
2_20220827 20,1495.9512939453
2_20220827 21,1262.2177734375
2_20220827 22,847.4603271484
2_20220827 23,1199.4377441406
2_20220828 00,1193.7220458984
2_20220828 01,1191.3758544922
2_20220828 02,1180.1767578125
2_20220828 03,1114.5279541016
2_20220828 04,1104.9202880859
2_20220828 05,1115.4536132812
2_20220828 06,1027.0577392578
2_20220828 07,1025.2314453125
2_20220828 08,1285.3730468750
2_20220828 09,1441.9029541016
2_20220828 10,1668.6416015625
2_20220828 11,1742.8291015625
2_20220828 12,1800.4055175781
2_20220828 13,1931.7791748047
2_20220828 14,2010.6617431641
2_20220828 15,2026.6210937500
2_20220828 16,2074.1206054688
2_20220828 17,1949.0361328125
2_20220828 18,1790.2421875000
2_20220828 19,1438.9105224609
2_20220828 20,1293.9965820312
2_20220828 21,1139.4075927734
2_20220828 22,828.1600341797
2_20220828 23,1211.4404296875
2_20220829 00,1198.6566162109
2_20220829 01,1193.1505126953
2_20220829 02,1194.2489013672
2_20220829 03,1183.2884521484
2_20220829 04,1179.1859130859
2_20220829 05,1161.8879394531
2_20220829 06,1147.5690917969
2_20220829 07,1092.2379150391
2_20220829 08,1134.4197998047
2_20220829 09,1100.8378906250
2_20220829 10,1165.1101074219
2_20220829 11,1223.9106445312
2_20220829 12,1208.1086425781
2_20220829 13,1239.2944335938
2_20220829 14,1121.9497070312
2_20220829 15,1128.2241210938
2_20220829 16,1132.9705810547
2_20220829 17,1113.1253662109
2_20220829 18,1110.7644042969
2_20220829 19,1140.2315673828
2_20220829 20,1139.2988281250
2_20220829 21,1042.2982177734
2_20220829 22,836.8018188477
2_20220829 23,1146.2963867188
2_20220830 00,1139.3143310547
2_20220830 01,1138.6910400391
2_20220830 02,1144.1104736328
2_20220830 03,1091.3551025391
2_20220830 04,986.1577758789
2_20220830 05,985.3940429688
2_20220830 06,943.5659179688
2_20220830 07,1000.0230102539
2_20220830 08,1518.9799804688
2_20220830 09,1726.2783203125
2_20220830 10,2212.6591796875
2_20220830 11,1896.9316406250
2_20220830 12,1801.0866699219
2_20220830 13,2387.7072753906
2_20220830 14,2354.2736816406
2_20220830 15,2410.6838378906
2_20220830 16,2419.2629394531
2_20220830 17,2411.7968750000
2_20220830 18,2405.8583984375
2_20220830 19,2216.9680175781
2_20220830 20,2141.9436035156
2_20220830 21,1882.5305175781
2_20220830 22,1040.2211914062
2_20220830 23,1221.8626708984
2_20220831 00,1190.3541259766
2_20220831 01,1187.1214599609
2_20220831 02,1194.8365478516
2_20220831 03,1203.4863281250
2_20220831 04,1199.1514892578
2_20220831 05,1179.9088134766
2_20220831 06,1169.2393798828
2_20220831 07,1196.0639648438
2_20220831 08,1577.7453613281
2_20220831 09,1751.1462402344
2_20220831 10,1819.7094726562
2_20220831 11,1781.7330322266
2_20220831 12,1908.2749023438
2_20220831 13,2143.5756835938
2_20220831 14,2213.2736816406
2_20220831 15,2239.2043457031
2_20220831 16,2233.6293945312
2_20220831 17,2234.4467773438
2_20220831 18,2139.9521484375
2_20220831 19,1996.0505371094
2_20220831 20,1770.7945556641
2_20220831 21,1415.4742431641
2_20220831 22,1035.6658935547
2_20220831 23,1252.4003906250
3_20220825 00,922.6337280273
3_20220825 01,910.4382934570
3_20220825 02,901.4166259766
3_20220825 03,825.5492553711
3_20220825 04,776.1400756836
3_20220825 05,797.4437255859
3_20220825 06,843.1649169922
3_20220825 07,890.7952270508
3_20220825 08,924.6472167969
3_20220825 09,1007.9913940430
3_20220825 10,1064.7139892578
3_20220825 11,1078.1743164062
3_20220825 12,1153.8624267578
3_20220825 13,1309.0877685547
3_20220825 14,1444.1069335938
3_20220825 15,1641.5603027344
3_20220825 16,1708.3106689453
3_20220825 17,1660.4754638672
3_20220825 18,2318.2526855469
3_20220825 19,2437.5671386719
3_20220825 20,2413.4121093750
3_20220825 21,1829.4495849609
3_20220825 22,1087.2270507812
3_20220825 23,881.9035034180
3_20220826 00,849.2814941406
3_20220826 01,823.6546020508
3_20220826 02,811.1480102539
3_20220826 03,811.4904785156
3_20220826 04,797.6173706055
3_20220826 05,807.5924682617
3_20220826 06,815.5351562500
3_20220826 07,888.5447998047
3_20220826 08,920.4544677734
3_20220826 09,1010.2933349609
3_20220826 10,1057.3217773438
3_20220826 11,1093.5494384766
3_20220826 12,1129.3397216797
3_20220826 13,1194.8261718750
3_20220826 14,1362.8989257812
3_20220826 15,1533.2504882812
3_20220826 16,1660.9853515625
3_20220826 17,1736.8809814453
3_20220826 18,2238.9633789062
3_20220826 19,2469.3652343750
3_20220826 20,2480.9570312500
3_20220826 21,2191.9985351562
3_20220826 22,1299.1182861328
3_20220826 23,1047.4016113281
3_20220827 00,960.8489379883
3_20220827 01,932.6848144531
3_20220827 02,864.3988037109
3_20220827 03,842.4296875000
3_20220827 04,796.3273315430
3_20220827 05,756.9882812500
3_20220827 06,746.1022949219
3_20220827 07,799.0049438477
3_20220827 08,840.6806030273
3_20220827 09,836.0316162109
3_20220827 10,909.5086669922
3_20220827 11,976.4385375977
3_20220827 12,1132.1170654297
3_20220827 13,1305.8559570312
3_20220827 14,1543.3802490234
3_20220827 15,1697.0026855469
3_20220827 16,1830.9016113281
3_20220827 17,1941.7874755859
3_20220827 18,1974.4739990234
3_20220827 19,2019.5828857422
3_20220827 20,2127.7871093750
3_20220827 21,1382.3172607422
3_20220827 22,975.1824340820
3_20220827 23,896.4152221680
3_20220828 00,823.4132080078
3_20220828 01,785.9451293945
3_20220828 02,786.0857543945
3_20220828 03,776.2249145508
3_20220828 04,763.2353515625
3_20220828 05,726.7235717773
3_20220828 06,721.1442260742
3_20220828 07,734.5543212891
3_20220828 08,804.7752685547
3_20220828 09,852.5930786133
3_20220828 10,887.1950073242
3_20220828 11,920.8959960938
3_20220828 12,1020.2001953125
3_20220828 13,1118.1110839844
3_20220828 14,1326.1809082031
3_20220828 15,1513.8819580078
3_20220828 16,1521.7384033203
3_20220828 17,1983.9490966797
3_20220828 18,2003.5847167969
3_20220828 19,2062.2429199219
3_20220828 20,1818.5725097656
3_20220828 21,1130.5693359375
3_20220828 22,1044.9948730469
3_20220828 23,961.1244506836
3_20220829 00,887.9126586914
3_20220829 01,891.6634521484
3_20220829 02,823.1621704102
3_20220829 03,783.3283691406
3_20220829 04,740.6725463867
3_20220829 05,741.7232666016
3_20220829 06,766.1080932617
3_20220829 07,792.2826538086
3_20220829 08,836.8845214844
3_20220829 09,890.7310791016
3_20220829 10,897.8519287109
3_20220829 11,910.1254272461
3_20220829 12,901.0866088867
3_20220829 13,866.4259033203
3_20220829 14,840.4915771484
3_20220829 15,836.1875000000
3_20220829 16,835.2011718750
3_20220829 17,842.0764160156
3_20220829 18,840.2559814453
3_20220829 19,838.5109252930
3_20220829 20,840.7514038086
3_20220829 21,826.7701416016
3_20220829 22,787.9562988281
3_20220829 23,768.2553100586
3_20220830 00,787.6111450195
3_20220830 01,769.8667602539
3_20220830 02,765.2077026367
3_20220830 03,769.4056396484
3_20220830 04,784.2500610352
3_20220830 05,793.4329833984
3_20220830 06,811.4465332031
3_20220830 07,938.2536621094
3_20220830 08,937.7864990234
3_20220830 09,1014.3451538086
3_20220830 10,1038.3591308594
3_20220830 11,1064.6641845703
3_20220830 12,1075.8442382812
3_20220830 13,1159.9985351562
3_20220830 14,1258.7141113281
3_20220830 15,1433.9133300781
3_20220830 16,1474.8884277344
3_20220830 17,1478.9561767578
3_20220830 18,1837.9012451172
3_20220830 19,1770.2119140625
3_20220830 20,1754.7248535156
3_20220830 21,1471.3635253906
3_20220830 22,944.7666015625
3_20220830 23,983.4739379883
3_20220831 00,905.4932861328
3_20220831 01,850.3069458008
3_20220831 02,808.0528564453
3_20220831 03,810.6796264648
3_20220831 04,814.9067382812
3_20220831 05,819.5429077148
3_20220831 06,804.0917358398
3_20220831 07,939.4191284180
3_20220831 08,972.8469238281
3_20220831 09,934.1018066406
3_20220831 10,1004.4200439453
3_20220831 11,1001.9890136719
3_20220831 12,1058.6761474609
3_20220831 13,1174.0872802734
3_20220831 14,1314.2481689453
3_20220831 15,1551.5504150391
3_20220831 16,1587.5955810547
3_20220831 17,1652.8780517578
3_20220831 18,2234.1945800781
3_20220831 19,2353.6992187500
3_20220831 20,2271.0988769531
3_20220831 21,1708.3334960938
3_20220831 22,1076.3002929688
3_20220831 23,898.6934814453
4_20220825 00,687.2078247070
4_20220825 01,686.6793212891
4_20220825 02,687.7168579102
4_20220825 03,678.1301269531
4_20220825 04,677.6344604492
4_20220825 05,691.1165771484
4_20220825 06,744.9681396484
4_20220825 07,830.5737915039
4_20220825 08,1014.9677734375
4_20220825 09,1211.4942626953
4_20220825 10,1316.8629150391
4_20220825 11,1345.8992919922
4_20220825 12,1347.4420166016
4_20220825 13,1312.2574462891
4_20220825 14,1265.8212890625
4_20220825 15,1237.9483642578
4_20220825 16,1226.1464843750
4_20220825 17,1122.2065429688
4_20220825 18,959.1137695312
4_20220825 19,815.5389404297
4_20220825 20,772.6930541992
4_20220825 21,734.9358520508
4_20220825 22,726.8307495117
4_20220825 23,677.3267822266
4_20220826 00,687.6464233398
4_20220826 01,678.8638916016
4_20220826 02,691.4927978516
4_20220826 03,679.4914550781
4_20220826 04,678.9461669922
4_20220826 05,678.8426513672
4_20220826 06,741.5595703125
4_20220826 07,816.5820922852
4_20220826 08,1041.5351562500
4_20220826 09,1201.7149658203
4_20220826 10,1286.9077148438
4_20220826 11,1319.4741210938
4_20220826 12,1314.9261474609
4_20220826 13,1353.4229736328
4_20220826 14,1334.6643066406
4_20220826 15,1335.4241943359
4_20220826 16,1294.0292968750
4_20220826 17,1137.5139160156
4_20220826 18,993.8273315430
4_20220826 19,842.1078491211
4_20220826 20,802.3553466797
4_20220826 21,758.3923339844
4_20220826 22,741.8574829102
4_20220826 23,700.8052368164
4_20220827 00,702.9086303711
4_20220827 01,694.2023315430
4_20220827 02,679.2974853516
4_20220827 03,680.6553344727
4_20220827 04,683.5298461914
4_20220827 05,682.9468383789
4_20220827 06,726.2295532227
4_20220827 07,800.4146728516
4_20220827 08,1008.1315917969
4_20220827 09,1202.8414306641
4_20220827 10,1300.6684570312
4_20220827 11,1323.2220458984
4_20220827 12,1340.7294921875
4_20220827 13,1351.2198486328
4_20220827 14,1315.7004394531
4_20220827 15,1276.9482421875
4_20220827 16,1253.6657714844
4_20220827 17,1125.4589843750
4_20220827 18,916.5989990234
4_20220827 19,788.6693115234
4_20220827 20,747.8896484375
4_20220827 21,731.0279541016
4_20220827 22,729.3427734375
4_20220827 23,696.5816650391
4_20220828 00,686.0856323242
4_20220828 01,684.4655151367
4_20220828 02,684.4655151367
4_20220828 03,682.8021240234
4_20220828 04,680.6416015625
4_20220828 05,686.5712280273
4_20220828 06,735.1454467773
4_20220828 07,807.1544799805
4_20220828 08,992.9639892578
4_20220828 09,1176.9217529297
4_20220828 10,1252.8323974609
4_20220828 11,1270.2548828125
4_20220828 12,1273.3623046875
4_20220828 13,1297.5526123047
4_20220828 14,1292.2976074219
4_20220828 15,1345.0681152344
4_20220828 16,1327.5756835938
4_20220828 17,1226.4123535156
4_20220828 18,967.0352783203
4_20220828 19,826.5559692383
4_20220828 20,770.5584106445
4_20220828 21,738.8181152344
4_20220828 22,731.7558593750
4_20220828 23,694.6660766602
4_20220829 00,687.3593750000
4_20220829 01,672.7893676758
4_20220829 02,678.5139160156
4_20220829 03,682.7741699219
4_20220829 04,682.7741699219
4_20220829 05,682.7741699219
4_20220829 06,735.3023681641
4_20220829 07,829.2416381836
4_20220829 08,1021.8893432617
4_20220829 09,1213.8610839844
4_20220829 10,1304.4003906250
4_20220829 11,1306.6633300781
4_20220829 12,1308.5611572266
4_20220829 13,1273.6938476562
4_20220829 14,1256.1175537109
4_20220829 15,1237.3817138672
4_20220829 16,1221.7805175781
4_20220829 17,1137.9079589844
4_20220829 18,964.8674926758
4_20220829 19,821.3245849609
4_20220829 20,786.6021118164
4_20220829 21,738.9846801758
4_20220829 22,695.9859008789
4_20220829 23,678.5108032227
4_20220830 00,680.6545410156
4_20220830 01,682.6178588867
4_20220830 02,683.7125854492
4_20220830 03,686.3419799805
4_20220830 04,679.9014892578
4_20220830 05,688.9130859375
4_20220830 06,745.0103149414
4_20220830 07,833.0006713867
4_20220830 08,970.7589721680
4_20220830 09,1136.9984130859
4_20220830 10,1259.6169433594
4_20220830 11,1267.4547119141
4_20220830 12,1265.9360351562
4_20220830 13,1260.9174804688
4_20220830 14,1225.8839111328
4_20220830 15,1226.8905029297
4_20220830 16,1224.3371582031
4_20220830 17,1132.9896240234
4_20220830 18,995.4805908203
4_20220830 19,866.2153320312
4_20220830 20,816.7689819336
4_20220830 21,767.3888549805
4_20220830 22,751.2883911133
4_20220830 23,687.9847412109
4_20220831 00,694.8129882812
4_20220831 01,675.5941772461
4_20220831 02,679.8559570312
4_20220831 03,681.4223632812
4_20220831 04,678.1146240234
4_20220831 05,680.4090576172
4_20220831 06,761.9967651367
4_20220831 07,838.3555297852
4_20220831 08,1043.5908203125
4_20220831 09,1203.4626464844
4_20220831 10,1322.3221435547
4_20220831 11,1340.3951416016
4_20220831 12,1350.9580078125
4_20220831 13,1337.4005126953
4_20220831 14,1291.9300537109
4_20220831 15,1255.0402832031
4_20220831 16,1231.4517822266
4_20220831 17,1134.7463378906
4_20220831 18,971.6962280273
4_20220831 19,824.0099487305
4_20220831 20,788.5539550781
4_20220831 21,749.2828979492
4_20220831 22,722.5322265625
4_20220831 23,682.8362426758
5_20220825 00,1887.1517333984
5_20220825 01,1889.2210693359
5_20220825 02,1882.8093261719
5_20220825 03,1865.4709472656
5_20220825 04,1863.6944580078
5_20220825 05,1901.5578613281
5_20220825 06,1972.0858154297
5_20220825 07,2215.4167480469
5_20220825 08,2585.1064453125
5_20220825 09,3248.1142578125
5_20220825 10,3264.2126464844
5_20220825 11,3121.6330566406
5_20220825 12,3159.3400878906
5_20220825 13,3326.1281738281
5_20220825 14,3750.1696777344
5_20220825 15,2857.1027832031
5_20220825 16,2206.5729980469
5_20220825 17,2179.0534667969
5_20220825 18,1986.7795410156
5_20220825 19,1833.8354492188
5_20220825 20,1776.4475097656
5_20220825 21,1660.5874023438
5_20220825 22,1613.8046875000
5_20220825 23,1602.9899902344
5_20220826 00,1885.6361083984
5_20220826 01,1881.4376220703
5_20220826 02,1867.8884277344
5_20220826 03,1859.1816406250
5_20220826 04,1879.7639160156
5_20220826 05,1952.8908691406
5_20220826 06,1922.5422363281
5_20220826 07,2125.0554199219
5_20220826 08,2130.6086425781
5_20220826 09,2990.9462890625
5_20220826 10,3809.4396972656
5_20220826 11,4196.8393554688
5_20220826 12,4784.1264648438
5_20220826 13,4645.4492187500
5_20220826 14,4139.1757812500
5_20220826 15,5584.8271484375
5_20220826 16,4259.9218750000
5_20220826 17,4167.6298828125
5_20220826 18,4035.3525390625
5_20220826 19,3669.2297363281
5_20220826 20,3674.3903808594
5_20220826 21,1944.5480957031
5_20220826 22,1829.7659912109
5_20220826 23,1716.3939208984
5_20220827 00,1976.9250488281
5_20220827 01,1963.0593261719
5_20220827 02,1858.7135009766
5_20220827 03,1907.7637939453
5_20220827 04,1893.3276367188
5_20220827 05,1989.0804443359
5_20220827 06,1898.6948242188
5_20220827 07,2197.6013183594
5_20220827 08,2909.1359863281
5_20220827 09,3493.0187988281
5_20220827 10,4123.8823242188
5_20220827 11,5467.0532226562
5_20220827 12,6319.7783203125
5_20220827 13,6409.8955078125
5_20220827 14,6523.8403320312
5_20220827 15,6517.2597656250
5_20220827 16,6510.8964843750
5_20220827 17,6179.5263671875
5_20220827 18,5259.0585937500
5_20220827 19,4159.4580078125
5_20220827 20,4122.7832031250
5_20220827 21,2056.2883300781
5_20220827 22,1747.6413574219
5_20220827 23,1648.9017333984
5_20220828 00,1514.8167724609
5_20220828 01,1482.9771728516
5_20220828 02,1456.6345214844
5_20220828 03,1441.8752441406
5_20220828 04,1469.8198242188
5_20220828 05,1763.1480712891
5_20220828 06,1904.1777343750
5_20220828 07,2082.4753417969
5_20220828 08,3409.8349609375
5_20220828 09,4284.2192382812
5_20220828 10,4990.4951171875
5_20220828 11,5038.8916015625
5_20220828 12,4980.1674804688
5_20220828 13,6153.8916015625
5_20220828 14,6546.2314453125
5_20220828 15,6888.6015625000
5_20220828 16,6731.5249023438
5_20220828 17,6202.1801757812
5_20220828 18,2698.5937500000
5_20220828 19,1932.8239746094
5_20220828 20,1805.2569580078
5_20220828 21,1670.4091796875
5_20220828 22,1616.2526855469
5_20220828 23,1579.9489746094
5_20220829 00,1812.9409179688
5_20220829 01,1807.8538818359
5_20220829 02,1762.5357666016
5_20220829 03,1758.9199218750
5_20220829 04,1755.1894531250
5_20220829 05,1756.2622070312
5_20220829 06,1791.9338378906
5_20220829 07,1819.6949462891
5_20220829 08,1829.8975830078
5_20220829 09,1817.4029541016
5_20220829 10,1840.4604492188
5_20220829 11,1857.5230712891
5_20220829 12,1800.3471679688
5_20220829 13,1806.3497314453
5_20220829 14,1320.3138427734
5_20220829 15,1349.0019531250
5_20220829 16,1340.7315673828
5_20220829 17,1842.2170410156
5_20220829 18,1738.6108398438
5_20220829 19,1656.3581542969
5_20220829 20,1628.0026855469
5_20220829 21,1477.2667236328
5_20220829 22,1469.8549804688
5_20220829 23,1429.7667236328
5_20220830 00,1842.3308105469
5_20220830 01,1843.0782470703
5_20220830 02,1847.5886230469
5_20220830 03,1794.6827392578
5_20220830 04,1795.2703857422
5_20220830 05,1775.1781005859
5_20220830 06,1718.4819335938
5_20220830 07,1868.2017822266
5_20220830 08,1855.5573730469
5_20220830 09,2048.0280761719
5_20220830 10,2129.9614257812
5_20220830 11,2070.5827636719
5_20220830 12,2074.6345214844
5_20220830 13,2136.7128906250
5_20220830 14,1674.1474609375
5_20220830 15,1447.9290771484
5_20220830 16,1632.7473144531
5_20220830 17,1975.5720214844
5_20220830 18,1851.3240966797
5_20220830 19,1838.7885742188
5_20220830 20,1716.0747070312
5_20220830 21,1645.9033203125
5_20220830 22,1476.7176513672
5_20220830 23,1465.3800048828
5_20220831 00,1824.0878906250
5_20220831 01,1839.2486572266
5_20220831 02,1834.3583984375
5_20220831 03,1834.1645507812
5_20220831 04,1840.7191162109
5_20220831 05,1948.4277343750
5_20220831 06,1992.9045410156
5_20220831 07,2189.3813476562
5_20220831 08,2424.7023925781
5_20220831 09,2906.3952636719
5_20220831 10,2930.5141601562
5_20220831 11,2640.6015625000
5_20220831 12,2555.8454589844
5_20220831 13,2819.7744140625
5_20220831 14,2055.6633300781
5_20220831 15,2192.4931640625
5_20220831 16,2303.2778320312
5_20220831 17,2227.1208496094
5_20220831 18,1937.5617675781
5_20220831 19,1837.5036621094
5_20220831 20,1718.3085937500
5_20220831 21,1630.6251220703
5_20220831 22,1591.6650390625
5_20220831 23,1592.1176757812
6_20220825 00,1145.1928710938
6_20220825 01,1002.1300659180
6_20220825 02,968.5490112305
6_20220825 03,961.3195190430
6_20220825 04,966.8976440430
6_20220825 05,996.4857788086
6_20220825 06,1160.8598632812
6_20220825 07,1426.1190185547
6_20220825 08,1651.0313720703
6_20220825 09,1981.5728759766
6_20220825 10,2699.7875976562
6_20220825 11,2740.0000000000
6_20220825 12,2779.7592773438
6_20220825 13,2898.4948730469
6_20220825 14,2882.3041992188
6_20220825 15,2793.5493164062
6_20220825 16,2724.1745605469
6_20220825 17,2627.2983398438
6_20220825 18,2316.8386230469
6_20220825 19,2158.2592773438
6_20220825 20,1877.8134765625
6_20220825 21,1699.3480224609
6_20220825 22,1562.2747802734
6_20220825 23,1438.6289062500
6_20220826 00,1126.4279785156
6_20220826 01,984.1835937500
6_20220826 02,963.2842407227
6_20220826 03,982.9057006836
6_20220826 04,972.0722045898
6_20220826 05,1032.7750244141
6_20220826 06,1197.0821533203
6_20220826 07,1428.6071777344
6_20220826 08,1553.2583007812
6_20220826 09,2027.7949218750
6_20220826 10,2689.7399902344
6_20220826 11,2770.4975585938
6_20220826 12,2739.9472656250
6_20220826 13,2746.1037597656
6_20220826 14,2777.9812011719
6_20220826 15,2890.9057617188
6_20220826 16,2846.9077148438
6_20220826 17,2784.1198730469
6_20220826 18,2463.8630371094
6_20220826 19,2239.2185058594
6_20220826 20,2013.0355224609
6_20220826 21,1781.0290527344
