num_date_time,answer
2_20220826 15,2224.7426757812
2_20220826 16,1995.2583007812
2_20220826 17,1905.3155517578
2_20220826 18,1881.2360839844
2_20220826 19,1865.7048339844
2_20220826 20,1823.1511230469
2_20220826 21,1550.3453369141
2_20220826 22,1107.3002929688
2_20220826 23,1254.6680908203
2_20220827 00,1226.9726562500
2_20220827 01,1209.6875000000
2_20220827 02,1128.2856445312
2_20220827 03,1191.9594726562
2_20220827 04,1178.3636474609
2_20220827 05,1017.6625366211
2_20220827 06,1029.0974121094
2_20220827 07,943.1151123047
2_20220827 08,1353.7708740234
2_20220827 09,1729.2729492188
2_20220827 10,1784.4429931641
2_20220827 11,1853.7790527344
2_20220827 12,1903.2274169922
2_20220827 13,2000.2167968750
2_20220827 14,1998.5620117188
2_20220827 15,1996.3782958984
2_20220827 16,1991.5904541016
2_20220827 17,1973.9390869141
2_20220827 18,1872.1962890625
2_20220827 19,1574.6894531250
2_20220827 20,1471.7482910156
2_20220827 21,1288.8570556641
2_20220827 22,841.2468261719
2_20220827 23,1201.8903808594
2_20220828 00,1197.2938232422
2_20220828 01,1169.1572265625
2_20220828 02,1159.3149414062
2_20220828 03,1081.6126708984
2_20220828 04,1080.7609863281
2_20220828 05,1072.5541992188
2_20220828 06,972.6335449219
2_20220828 07,1063.9700927734
2_20220828 08,1292.3692626953
2_20220828 09,1454.2685546875
2_20220828 10,1694.5903320312
2_20220828 11,1758.7722167969
2_20220828 12,1815.3312988281
2_20220828 13,1962.6949462891
2_20220828 14,2020.0614013672
2_20220828 15,1993.4455566406
2_20220828 16,2073.6660156250
2_20220828 17,1959.6953125000
2_20220828 18,1810.3480224609
2_20220828 19,1415.0194091797
2_20220828 20,1304.3557128906
2_20220828 21,1152.4865722656
2_20220828 22,813.5871582031
2_20220828 23,1211.5405273438
2_20220829 00,1196.1157226562
2_20220829 01,1190.5319824219
2_20220829 02,1192.6804199219
2_20220829 03,1181.2276611328
2_20220829 04,1174.2109375000
2_20220829 05,1153.7955322266
2_20220829 06,1163.8734130859
2_20220829 07,1087.9523925781
2_20220829 08,1184.7957763672
2_20220829 09,1183.3342285156
2_20220829 10,1220.3211669922
2_20220829 11,1238.4827880859
2_20220829 12,1209.9128417969
2_20220829 13,1247.6624755859
2_20220829 14,1155.6171875000
2_20220829 15,1167.0770263672
2_20220829 16,1167.5725097656
2_20220829 17,1123.9007568359
2_20220829 18,1125.4700927734
2_20220829 19,1148.4960937500
2_20220829 20,1147.8186035156
2_20220829 21,1029.9379882812
2_20220829 22,819.8176879883
2_20220829 23,1160.3504638672
2_20220830 00,1142.1704101562
2_20220830 01,1163.4775390625
2_20220830 02,1168.3835449219
2_20220830 03,1171.2758789062
2_20220830 04,1030.8344726562
2_20220830 05,1018.3074951172
2_20220830 06,938.0801391602
2_20220830 07,1051.9981689453
2_20220830 08,1496.7436523438
2_20220830 09,1722.2058105469
2_20220830 10,2229.1860351562
2_20220830 11,1902.1220703125
2_20220830 12,1826.1224365234
2_20220830 13,2409.6010742188
2_20220830 14,2380.9511718750
2_20220830 15,2428.2575683594
2_20220830 16,2433.7431640625
2_20220830 17,2448.0603027344
2_20220830 18,2444.5000000000
2_20220830 19,2253.2951660156
2_20220830 20,2142.4736328125
2_20220830 21,1917.5190429688
2_20220830 22,1054.4383544922
2_20220830 23,1235.6971435547
2_20220831 00,1195.5592041016
2_20220831 01,1201.0895996094
2_20220831 02,1207.1254882812
2_20220831 03,1204.6645507812
2_20220831 04,1208.0819091797
2_20220831 05,1188.7723388672
2_20220831 06,1190.0408935547
2_20220831 07,1186.4978027344
2_20220831 08,1566.7155761719
2_20220831 09,1728.4176025391
2_20220831 10,1827.5449218750
2_20220831 11,1790.0224609375
2_20220831 12,1878.8259277344
2_20220831 13,2157.2416992188
2_20220831 14,2221.0095214844
2_20220831 15,2266.9892578125
2_20220831 16,2243.6386718750
2_20220831 17,2195.5124511719
2_20220831 18,2170.6982421875
2_20220831 19,2022.4515380859
2_20220831 20,1800.9409179688
2_20220831 21,1399.8247070312
2_20220831 22,1018.7195434570
2_20220831 23,1264.2292480469
3_20220825 00,912.6356201172
3_20220825 01,905.6240844727
3_20220825 02,882.4302368164
3_20220825 03,808.0976562500
3_20220825 04,752.1559448242
3_20220825 05,780.7105712891
3_20220825 06,829.9086914062
3_20220825 07,897.7620239258
3_20220825 08,950.2943115234
3_20220825 09,1004.2050170898
3_20220825 10,1024.7014160156
3_20220825 11,1049.3211669922
3_20220825 12,1077.8270263672
3_20220825 13,1316.1463623047
3_20220825 14,1438.3165283203
3_20220825 15,1623.8474121094
3_20220825 16,1699.0141601562
3_20220825 17,1647.6434326172
3_20220825 18,2257.9809570312
3_20220825 19,2413.6386718750
3_20220825 20,2348.6237792969
3_20220825 21,1831.8919677734
3_20220825 22,1113.1616210938
3_20220825 23,875.8361206055
3_20220826 00,835.4317016602
3_20220826 01,805.8583374023
3_20220826 02,793.1268310547
3_20220826 03,790.5021972656
3_20220826 04,775.4880981445
3_20220826 05,775.7780151367
3_20220826 06,796.8245239258
3_20220826 07,884.6231689453
3_20220826 08,967.4271850586
3_20220826 09,939.6804809570
3_20220826 10,1000.4426879883
3_20220826 11,1050.3630371094
3_20220826 12,1088.8963623047
3_20220826 13,1185.1727294922
3_20220826 14,1351.5765380859
3_20220826 15,1557.7233886719
3_20220826 16,1655.9896240234
3_20220826 17,1734.3852539062
3_20220826 18,2162.4287109375
3_20220826 19,2419.7180175781
3_20220826 20,2426.4663085938
3_20220826 21,2174.9040527344
3_20220826 22,1258.1397705078
3_20220826 23,1016.8626708984
3_20220827 00,943.7474975586
3_20220827 01,922.5424804688
3_20220827 02,843.4356079102
3_20220827 03,818.2468261719
3_20220827 04,779.2415771484
3_20220827 05,740.5698242188
3_20220827 06,737.6094360352
3_20220827 07,782.0739746094
3_20220827 08,846.2468261719
3_20220827 09,860.1496582031
3_20220827 10,898.7764892578
3_20220827 11,983.9819335938
3_20220827 12,1117.4383544922
3_20220827 13,1272.3792724609
3_20220827 14,1540.4504394531
3_20220827 15,1685.5736083984
3_20220827 16,1830.9910888672
3_20220827 17,2003.3599853516
3_20220827 18,1979.6263427734
3_20220827 19,2057.7121582031
3_20220827 20,2103.8928222656
3_20220827 21,1353.0552978516
3_20220827 22,1052.4925537109
3_20220827 23,1009.1330566406
3_20220828 00,837.6544799805
3_20220828 01,785.9182128906
3_20220828 02,782.6427612305
3_20220828 03,765.9813232422
3_20220828 04,756.9002685547
3_20220828 05,727.9627075195
3_20220828 06,722.2481689453
3_20220828 07,748.0649414062
3_20220828 08,832.5493164062
3_20220828 09,888.7282104492
3_20220828 10,904.9290161133
3_20220828 11,920.7632446289
3_20220828 12,1020.7657470703
3_20220828 13,1106.5001220703
3_20220828 14,1309.0086669922
3_20220828 15,1507.2913818359
3_20220828 16,1532.2873535156
3_20220828 17,2029.4377441406
3_20220828 18,2001.6131591797
3_20220828 19,1979.9642333984
3_20220828 20,1757.7313232422
3_20220828 21,1065.3256835938
3_20220828 22,1037.9031982422
3_20220828 23,993.2099609375
3_20220829 00,876.6124267578
3_20220829 01,837.9590454102
3_20220829 02,813.7367553711
3_20220829 03,777.0876464844
3_20220829 04,740.5805664062
3_20220829 05,739.5837402344
3_20220829 06,756.1932373047
3_20220829 07,790.8162841797
3_20220829 08,889.1157836914
3_20220829 09,909.9497680664
3_20220829 10,923.0418701172
3_20220829 11,927.3518676758
3_20220829 12,905.8082885742
3_20220829 13,887.9800415039
3_20220829 14,844.5051269531
3_20220829 15,863.8388061523
3_20220829 16,849.9143066406
3_20220829 17,861.4544677734
3_20220829 18,859.9878540039
3_20220829 19,867.2127685547
3_20220829 20,869.5518798828
3_20220829 21,836.3941650391
3_20220829 22,790.1413574219
3_20220829 23,759.1173706055
3_20220830 00,770.0891113281
3_20220830 01,758.7697753906
3_20220830 02,752.0942382812
3_20220830 03,754.7780151367
3_20220830 04,772.9108886719
3_20220830 05,774.5217285156
3_20220830 06,795.1129150391
3_20220830 07,904.0623168945
3_20220830 08,938.6500244141
3_20220830 09,1027.5791015625
3_20220830 10,1032.1147460938
3_20220830 11,1064.9553222656
3_20220830 12,1096.6031494141
3_20220830 13,1173.1092529297
3_20220830 14,1265.6173095703
3_20220830 15,1441.6685791016
3_20220830 16,1514.4345703125
3_20220830 17,1526.7952880859
3_20220830 18,1907.1754150391
3_20220830 19,1753.4830322266
3_20220830 20,1697.0162353516
3_20220830 21,1468.7177734375
3_20220830 22,999.7028808594
3_20220830 23,958.8718261719
3_20220831 00,877.4820556641
3_20220831 01,819.7309570312
3_20220831 02,786.7238769531
3_20220831 03,786.8809814453
3_20220831 04,788.0453491211
3_20220831 05,808.8684082031
3_20220831 06,786.8883666992
3_20220831 07,942.4944458008
3_20220831 08,989.3644409180
3_20220831 09,951.2172241211
3_20220831 10,994.3231201172
3_20220831 11,993.0255737305
3_20220831 12,1033.6330566406
3_20220831 13,1154.3148193359
3_20220831 14,1322.8077392578
3_20220831 15,1572.0513916016
3_20220831 16,1604.1553955078
3_20220831 17,1680.7888183594
3_20220831 18,2227.5012207031
3_20220831 19,2314.6726074219
3_20220831 20,2221.0856933594
3_20220831 21,1699.3729248047
3_20220831 22,1116.6312255859
3_20220831 23,891.8230590820
4_20220825 00,696.3142089844
4_20220825 01,688.9309082031
4_20220825 02,686.6797485352
4_20220825 03,681.1271362305
4_20220825 04,683.4471435547
4_20220825 05,691.7514648438
4_20220825 06,748.9710083008
4_20220825 07,836.9071655273
4_20220825 08,1016.6268310547
4_20220825 09,1224.1420898438
4_20220825 10,1334.2467041016
4_20220825 11,1369.0284423828
4_20220825 12,1362.9099121094
4_20220825 13,1332.4104003906
4_20220825 14,1283.4196777344
4_20220825 15,1237.1525878906
4_20220825 16,1238.9066162109
4_20220825 17,1139.1633300781
4_20220825 18,968.6795654297
4_20220825 19,821.8978881836
4_20220825 20,780.2300415039
4_20220825 21,742.1867065430
4_20220825 22,733.0034790039
4_20220825 23,678.4199829102
4_20220826 00,686.6587524414
4_20220826 01,679.5784301758
4_20220826 02,691.4184570312
4_20220826 03,679.1253051758
4_20220826 04,679.2727050781
4_20220826 05,684.2599487305
4_20220826 06,748.4654541016
4_20220826 07,817.8103027344
4_20220826 08,1037.1054687500
4_20220826 09,1211.5173339844
4_20220826 10,1293.5291748047
4_20220826 11,1327.8758544922
4_20220826 12,1314.9356689453
4_20220826 13,1336.3508300781
4_20220826 14,1337.1657714844
4_20220826 15,1341.1793212891
4_20220826 16,1299.0532226562
4_20220826 17,1140.1485595703
4_20220826 18,1001.6001586914
4_20220826 19,847.7278442383
4_20220826 20,806.8251342773
4_20220826 21,761.6696166992
4_20220826 22,748.9059448242
4_20220826 23,700.1503906250
4_20220827 00,702.7482910156
4_20220827 01,694.2437133789
4_20220827 02,675.4089965820
4_20220827 03,674.1312255859
4_20220827 04,680.0474853516
4_20220827 05,683.1051025391
4_20220827 06,730.3861083984
4_20220827 07,810.6317749023
4_20220827 08,1012.9703979492
4_20220827 09,1216.8560791016
4_20220827 10,1296.2257080078
4_20220827 11,1331.3422851562
4_20220827 12,1351.8134765625
4_20220827 13,1359.0466308594
4_20220827 14,1316.7943115234
4_20220827 15,1280.0317382812
4_20220827 16,1256.6386718750
4_20220827 17,1130.8223876953
4_20220827 18,925.4234008789
4_20220827 19,809.3836669922
4_20220827 20,768.6644287109
4_20220827 21,743.0847778320
4_20220827 22,735.5173950195
4_20220827 23,699.2190551758
4_20220828 00,686.1538085938
4_20220828 01,686.0272216797
4_20220828 02,686.5307006836
4_20220828 03,680.3878784180
4_20220828 04,678.1299438477
4_20220828 05,687.3596191406
4_20220828 06,739.6288452148
4_20220828 07,817.3980712891
4_20220828 08,998.5818481445
4_20220828 09,1190.5766601562
4_20220828 10,1265.8542480469
4_20220828 11,1277.4377441406
4_20220828 12,1286.3634033203
4_20220828 13,1303.6535644531
4_20220828 14,1294.0631103516
4_20220828 15,1347.6656494141
4_20220828 16,1334.9171142578
4_20220828 17,1236.6040039062
4_20220828 18,974.4594116211
4_20220828 19,837.4624023438
4_20220828 20,781.0648193359
4_20220828 21,748.2675781250
4_20220828 22,734.0894165039
4_20220828 23,696.0809326172
4_20220829 00,683.5695800781
4_20220829 01,676.0856933594
4_20220829 02,676.2291259766
4_20220829 03,680.6925659180
4_20220829 04,684.3540649414
4_20220829 05,685.0874023438
4_20220829 06,740.5109863281
4_20220829 07,838.6876220703
4_20220829 08,1023.7027587891
4_20220829 09,1230.6224365234
4_20220829 10,1300.7663574219
4_20220829 11,1312.0599365234
4_20220829 12,1320.2742919922
4_20220829 13,1297.7623291016
4_20220829 14,1285.4531250000
4_20220829 15,1252.6579589844
4_20220829 16,1233.7155761719
4_20220829 17,1147.4475097656
4_20220829 18,969.1674194336
4_20220829 19,818.8970336914
4_20220829 20,793.4517211914
4_20220829 21,744.7826538086
4_20220829 22,700.6536254883
4_20220829 23,675.5069580078
4_20220830 00,676.4994506836
4_20220830 01,679.9869995117
4_20220830 02,682.0181884766
4_20220830 03,682.3421020508
4_20220830 04,675.3114013672
4_20220830 05,679.0604248047
4_20220830 06,730.3137207031
4_20220830 07,831.8797607422
4_20220830 08,996.9051513672
4_20220830 09,1160.8647460938
4_20220830 10,1252.8474121094
4_20220830 11,1263.7933349609
4_20220830 12,1261.6910400391
4_20220830 13,1250.1190185547
4_20220830 14,1227.2803955078
4_20220830 15,1222.4448242188
4_20220830 16,1214.4403076172
4_20220830 17,1132.0213623047
4_20220830 18,1003.3052978516
4_20220830 19,871.5083618164
4_20220830 20,799.9287109375
4_20220830 21,774.9539184570
4_20220830 22,755.5081787109
4_20220830 23,687.4409790039
4_20220831 00,692.3834228516
4_20220831 01,675.7251586914
4_20220831 02,679.4827880859
4_20220831 03,685.3856201172
4_20220831 04,682.5768432617
4_20220831 05,686.6220092773
4_20220831 06,764.3485717773
4_20220831 07,843.1996459961
4_20220831 08,1048.0355224609
4_20220831 09,1192.4611816406
4_20220831 10,1317.0571289062
4_20220831 11,1354.7714843750
4_20220831 12,1368.3906250000
4_20220831 13,1353.0030517578
4_20220831 14,1302.3031005859
4_20220831 15,1265.9527587891
4_20220831 16,1246.0043945312
4_20220831 17,1149.3533935547
4_20220831 18,976.7598266602
4_20220831 19,831.2239990234
4_20220831 20,793.1743774414
4_20220831 21,752.1560668945
4_20220831 22,728.9532470703
4_20220831 23,687.4802246094
5_20220825 00,1881.1289062500
5_20220825 01,1884.0346679688
5_20220825 02,1877.7840576172
5_20220825 03,1832.3851318359
5_20220825 04,1853.9458007812
5_20220825 05,1920.9158935547
5_20220825 06,1991.4633789062
5_20220825 07,2186.1086425781
5_20220825 08,2476.3852539062
5_20220825 09,3268.3654785156
5_20220825 10,3217.0195312500
5_20220825 11,3081.0852050781
5_20220825 12,3092.7148437500
5_20220825 13,3384.6069335938
5_20220825 14,3633.4108886719
5_20220825 15,2868.1967773438
5_20220825 16,2091.6618652344
5_20220825 17,2160.9645996094
5_20220825 18,2003.9387207031
5_20220825 19,1822.4650878906
5_20220825 20,1797.4090576172
5_20220825 21,1680.4261474609
5_20220825 22,1633.2534179688
5_20220825 23,1619.8856201172
5_20220826 00,1899.8129882812
5_20220826 01,1907.0750732422
5_20220826 02,1897.1273193359
5_20220826 03,1880.8599853516
5_20220826 04,1900.3282470703
5_20220826 05,1963.3438720703
5_20220826 06,1924.2580566406
5_20220826 07,2101.7114257812
5_20220826 08,2128.9265136719
5_20220826 09,3101.8278808594
5_20220826 10,4305.4946289062
5_20220826 11,4533.0483398438
5_20220826 12,5105.4770507812
5_20220826 13,4552.7524414062
5_20220826 14,3986.5178222656
5_20220826 15,5530.3159179688
5_20220826 16,3880.5976562500
5_20220826 17,3972.3310546875
5_20220826 18,3988.6286621094
5_20220826 19,3701.3925781250
5_20220826 20,4002.2124023438
5_20220826 21,1738.1704101562
5_20220826 22,1819.4147949219
5_20220826 23,1697.4138183594
5_20220827 00,1981.6536865234
5_20220827 01,1968.1793212891
5_20220827 02,1827.6488037109
5_20220827 03,1918.0264892578
5_20220827 04,1910.4443359375
5_20220827 05,1989.1269531250
5_20220827 06,1913.6011962891
5_20220827 07,2119.2919921875
5_20220827 08,2865.6684570312
5_20220827 09,3318.5722656250
5_20220827 10,3437.4226074219
5_20220827 11,5690.7084960938
5_20220827 12,6500.6875000000
5_20220827 13,6447.6279296875
5_20220827 14,6430.6328125000
5_20220827 15,6460.7080078125
5_20220827 16,6463.2319335938
5_20220827 17,6206.7421875000
5_20220827 18,5362.9638671875
5_20220827 19,4467.0961914062
5_20220827 20,4374.5136718750
5_20220827 21,2284.4729003906
5_20220827 22,1747.3103027344
5_20220827 23,1660.6517333984
5_20220828 00,1551.3376464844
5_20220828 01,1511.2883300781
5_20220828 02,1474.3848876953
5_20220828 03,1471.4320068359
5_20220828 04,1486.4932861328
5_20220828 05,1799.8682861328
5_20220828 06,1928.6141357422
5_20220828 07,2029.0056152344
5_20220828 08,3550.9157714844
5_20220828 09,4575.3388671875
5_20220828 10,5470.3398437500
5_20220828 11,5191.0610351562
5_20220828 12,5530.0195312500
5_20220828 13,5916.0859375000
5_20220828 14,6480.7617187500
5_20220828 15,6877.1904296875
5_20220828 16,6753.2543945312
5_20220828 17,6335.2875976562
5_20220828 18,2790.5412597656
5_20220828 19,1926.2218017578
5_20220828 20,1786.4144287109
5_20220828 21,1661.5026855469
5_20220828 22,1602.9084472656
5_20220828 23,1549.1208496094
5_20220829 00,1789.9179687500
5_20220829 01,1753.6281738281
5_20220829 02,1764.8811035156
5_20220829 03,1777.8323974609
5_20220829 04,1755.0769042969
5_20220829 05,1769.6772460938
5_20220829 06,1805.7614746094
5_20220829 07,1827.6210937500
5_20220829 08,1854.5521240234
5_20220829 09,1837.3033447266
5_20220829 10,1863.6529541016
5_20220829 11,1867.4418945312
5_20220829 12,1806.8599853516
5_20220829 13,1802.5336914062
5_20220829 14,1324.6020507812
5_20220829 15,1334.3590087891
5_20220829 16,1342.4342041016
5_20220829 17,1849.8237304688
5_20220829 18,1764.7930908203
5_20220829 19,1672.2066650391
5_20220829 20,1623.5999755859
5_20220829 21,1495.3417968750
5_20220829 22,1477.8560791016
5_20220829 23,1445.7437744141
5_20220830 00,1854.9504394531
5_20220830 01,1858.9091796875
5_20220830 02,1847.9864501953
5_20220830 03,1824.5728759766
5_20220830 04,1818.9810791016
5_20220830 05,1808.2790527344
5_20220830 06,1741.7744140625
5_20220830 07,1859.5162353516
5_20220830 08,1803.9313964844
5_20220830 09,2012.5219726562
5_20220830 10,2099.5180664062
5_20220830 11,2091.1826171875
5_20220830 12,2108.4626464844
5_20220830 13,2148.0915527344
5_20220830 14,1683.6218261719
5_20220830 15,1549.4746093750
5_20220830 16,1594.6722412109
5_20220830 17,1955.2778320312
5_20220830 18,1880.6776123047
5_20220830 19,1816.7021484375
5_20220830 20,1686.3422851562
5_20220830 21,1659.6166992188
5_20220830 22,1492.1363525391
5_20220830 23,1484.9488525391
5_20220831 00,1828.0877685547
5_20220831 01,1855.8431396484
5_20220831 02,1827.6331787109
5_20220831 03,1831.6597900391
5_20220831 04,1835.9085693359
5_20220831 05,1932.6705322266
5_20220831 06,1991.6757812500
5_20220831 07,2150.2148437500
5_20220831 08,2333.7333984375
5_20220831 09,2743.8627929688
5_20220831 10,2823.5317382812
5_20220831 11,2708.9724121094
5_20220831 12,2499.4099121094
5_20220831 13,2767.3459472656
5_20220831 14,2065.3215332031
5_20220831 15,2198.3359375000
5_20220831 16,2261.4143066406
5_20220831 17,2149.6894531250
5_20220831 18,1934.6131591797
5_20220831 19,1846.1461181641
5_20220831 20,1728.8355712891
5_20220831 21,1644.2115478516
5_20220831 22,1595.8619384766
5_20220831 23,1595.3900146484
6_20220825 00,1135.3103027344
6_20220825 01,996.3317260742
6_20220825 02,972.2771606445
6_20220825 03,959.4020996094
6_20220825 04,960.3982543945
6_20220825 05,992.2507934570
6_20220825 06,1148.8897705078
6_20220825 07,1417.9582519531
6_20220825 08,1637.0076904297
6_20220825 09,2005.1934814453
6_20220825 10,2709.5830078125
6_20220825 11,2752.1604003906
6_20220825 12,2754.3840332031
6_20220825 13,2888.6906738281
6_20220825 14,2877.4580078125
6_20220825 15,2771.5424804688
6_20220825 16,2722.8581542969
6_20220825 17,2598.1760253906
6_20220825 18,2293.2133789062
6_20220825 19,2153.0429687500
6_20220825 20,1859.4726562500
6_20220825 21,1684.7449951172
6_20220825 22,1573.8063964844
6_20220825 23,1427.9686279297
6_20220826 00,1113.3743896484
6_20220826 01,983.2314453125
6_20220826 02,958.3132324219
6_20220826 03,983.1839599609
6_20220826 04,972.2174682617
6_20220826 05,1029.6687011719
6_20220826 06,1197.8356933594
6_20220826 07,1423.8758544922
6_20220826 08,1565.8057861328
6_20220826 09,2044.8839111328
6_20220826 10,2688.9389648438
6_20220826 11,2768.2268066406
6_20220826 12,2748.5290527344
6_20220826 13,2724.6171875000
6_20220826 14,2781.7734375000
6_20220826 15,2907.6477050781
6_20220826 16,2874.2509765625
6_20220826 17,2803.3317871094
6_20220826 18,2445.0961914062
6_20220826 19,2223.4792480469
6_20220826 20,2028.3603515625
6_20220826 21,1780.5087890625
