num_date_time,answer
1_20220829 01,2008.0891113281
1_20220829 02,1920.2331542969
1_20220829 03,1854.0648193359
1_20220829 04,1954.6269531250
1_20220829 05,2176.3315429688
1_20220829 06,2224.1713867188
1_20220829 07,1882.9666748047
1_20220829 08,2406.2705078125
1_20220829 09,2865.4853515625
1_20220829 10,3228.1545410156
1_20220829 11,3326.4084472656
1_20220829 12,3218.3498535156
1_20220829 13,3135.2832031250
1_20220829 14,3489.7275390625
1_20220829 15,3240.5717773438
1_20220829 16,3274.4794921875
1_20220829 17,3028.0031738281
1_20220829 18,2591.1906738281
1_20220829 19,2452.1896972656
1_20220829 20,2051.4719238281
1_20220829 21,1897.9450683594
1_20220829 22,1455.3736572266
1_20220829 23,2015.8275146484
1_20220830 00,2070.8291015625
1_20220830 01,1971.9636230469
1_20220830 02,1757.7341308594
1_20220830 03,1675.2498779297
1_20220830 04,1713.7152099609
1_20220830 05,2007.2631835938
1_20220830 06,2013.3648681641
1_20220830 07,2419.0817871094
1_20220830 08,2954.0756835938
1_20220830 09,3473.1474609375
1_20220830 10,3954.3957519531
1_20220830 11,4085.6127929688
1_20220830 12,3958.8903808594
1_20220830 13,3963.1706542969
1_20220830 14,4035.4362792969
1_20220830 15,3831.1755371094
1_20220830 16,3707.6303710938
1_20220830 17,3552.7785644531
1_20220830 18,2848.2758789062
1_20220830 19,2633.8730468750
1_20220830 20,2327.4582519531
1_20220830 21,1980.4454345703
1_20220830 22,1640.8041992188
1_20220830 23,2208.7622070312
1_20220831 00,2318.6420898438
1_20220831 01,2226.8969726562
1_20220831 02,2102.6198730469
1_20220831 03,1967.0064697266
1_20220831 04,1905.7961425781
1_20220831 05,2032.2525634766
1_20220831 06,2250.5131835938
1_20220831 07,2412.1074218750
1_20220831 08,2738.3649902344
1_20220831 09,3279.7329101562
1_20220831 10,3419.1689453125
1_20220831 11,3607.2570800781
1_20220831 12,3640.0690917969
1_20220831 13,3667.0017089844
1_20220831 14,3616.3859863281
1_20220831 15,3624.1599121094
1_20220831 16,3764.9836425781
1_20220831 17,3244.9919433594
1_20220831 18,2553.4682617188
1_20220831 19,2423.6525878906
1_20220831 20,2235.9804687500
1_20220831 21,2121.9152832031
1_20220831 22,1422.6948242188
1_20220831 23,2064.0700683594
2_20220825 00,1282.1499023438
2_20220825 01,1297.1604003906
2_20220825 02,1278.8372802734
2_20220825 03,1297.9715576172
2_20220825 04,1267.0112304688
2_20220825 05,1277.5515136719
2_20220825 06,1333.3375244141
2_20220825 07,1304.0169677734
2_20220825 08,1353.1560058594
2_20220825 09,2034.2192382812
2_20220825 10,2377.2141113281
2_20220825 11,2308.3547363281
2_20220825 12,2698.2697753906
2_20220825 13,2466.5549316406
2_20220825 14,2481.1345214844
2_20220825 15,2200.7092285156
2_20220825 16,2330.3759765625
2_20220825 17,2303.2221679688
2_20220825 18,2256.8259277344
2_20220825 19,2100.7805175781
2_20220825 20,1973.4814453125
2_20220825 21,1747.8798828125
2_20220825 22,1033.4132080078
2_20220825 23,1358.5050048828
2_20220826 00,1308.7883300781
2_20220826 01,1311.0999755859
2_20220826 02,1325.2086181641
2_20220826 03,1384.9383544922
2_20220826 04,1357.8385009766
2_20220826 05,1238.4096679688
2_20220826 06,1293.7858886719
2_20220826 07,1343.5255126953
2_20220826 08,1664.4490966797
2_20220826 09,1939.9262695312
2_20220826 10,2010.6472167969
2_20220826 11,2013.7276611328
2_20220826 12,1977.5214843750
2_20220826 13,1898.2467041016
2_20220826 14,1800.9681396484
2_20220826 15,2132.3986816406
2_20220826 16,2075.6320800781
2_20220826 17,1877.3541259766
2_20220826 18,1829.6809082031
2_20220826 19,1785.9254150391
2_20220826 20,1852.1791992188
2_20220826 21,1455.3431396484
2_20220826 22,1114.9614257812
2_20220826 23,1319.4609375000
2_20220827 00,1312.7598876953
2_20220827 01,1311.8184814453
2_20220827 02,1176.4361572266
2_20220827 03,1248.7309570312
2_20220827 04,1306.0408935547
2_20220827 05,1034.7572021484
2_20220827 06,1095.4029541016
2_20220827 07,1002.2333374023
2_20220827 08,1491.5498046875
2_20220827 09,1757.0690917969
2_20220827 10,1966.8566894531
2_20220827 11,1969.1253662109
2_20220827 12,2057.8613281250
2_20220827 13,2180.4074707031
2_20220827 14,2138.7097167969
2_20220827 15,2221.4995117188
2_20220827 16,2202.3393554688
2_20220827 17,2081.3654785156
2_20220827 18,2037.0360107422
2_20220827 19,1435.0689697266
2_20220827 20,1561.6068115234
2_20220827 21,1175.7650146484
2_20220827 22,843.7844238281
2_20220827 23,1326.1083984375
2_20220828 00,1346.9742431641
2_20220828 01,1236.4381103516
2_20220828 02,1243.4069824219
2_20220828 03,1193.4598388672
2_20220828 04,1147.9947509766
2_20220828 05,1165.7414550781
2_20220828 06,1058.3383789062
2_20220828 07,1078.4555664062
2_20220828 08,1066.8898925781
2_20220828 09,1609.3345947266
2_20220828 10,1915.6850585938
2_20220828 11,1903.4771728516
2_20220828 12,2156.1462402344
2_20220828 13,2053.9985351562
2_20220828 14,2049.7045898438
2_20220828 15,1953.1323242188
2_20220828 16,1923.2698974609
2_20220828 17,1814.8428955078
2_20220828 18,1683.3089599609
2_20220828 19,1678.2946777344
2_20220828 20,1268.7342529297
2_20220828 21,1258.4414062500
2_20220828 22,774.1259765625
2_20220828 23,1340.6588134766
2_20220829 00,1277.2843017578
2_20220829 01,1277.0169677734
2_20220829 02,1307.6796875000
2_20220829 03,1273.7800292969
2_20220829 04,1275.2833251953
2_20220829 05,1219.9870605469
2_20220829 06,1261.5173339844
2_20220829 07,1239.4536132812
2_20220829 08,1375.4954833984
2_20220829 09,1426.1179199219
2_20220829 10,1386.4632568359
2_20220829 11,1482.2678222656
2_20220829 12,1440.4445800781
2_20220829 13,1529.2886962891
2_20220829 14,1363.1824951172
2_20220829 15,1240.4268798828
2_20220829 16,1281.5432128906
2_20220829 17,1290.5211181641
2_20220829 18,1189.2749023438
2_20220829 19,1290.1934814453
2_20220829 20,1285.6490478516
2_20220829 21,1091.5563964844
2_20220829 22,789.0849609375
2_20220829 23,1298.8701171875
2_20220830 00,1203.7523193359
2_20220830 01,1245.5523681641
2_20220830 02,1306.5700683594
2_20220830 03,1252.0002441406
2_20220830 04,1149.4592285156
2_20220830 05,1136.3354492188
2_20220830 06,1082.9793701172
2_20220830 07,1183.1484375000
2_20220830 08,1382.9489746094
2_20220830 09,2034.0595703125
2_20220830 10,2453.5778808594
2_20220830 11,2119.1823730469
2_20220830 12,2154.0874023438
2_20220830 13,2535.1853027344
2_20220830 14,2416.2851562500
2_20220830 15,2559.6940917969
2_20220830 16,2548.5627441406
2_20220830 17,2535.2009277344
2_20220830 18,2576.0947265625
2_20220830 19,2505.4240722656
2_20220830 20,2409.3200683594
2_20220830 21,2145.0185546875
2_20220830 22,1174.2169189453
2_20220830 23,1463.1303710938
2_20220831 00,1311.3710937500
2_20220831 01,1335.7474365234
2_20220831 02,1309.2039794922
2_20220831 03,1243.7142333984
2_20220831 04,1322.6302490234
2_20220831 05,1306.8089599609
2_20220831 06,1380.7985839844
2_20220831 07,1239.0439453125
2_20220831 08,2012.4077148438
2_20220831 09,1994.7969970703
2_20220831 10,2201.9025878906
2_20220831 11,2000.8011474609
2_20220831 12,2082.2507324219
2_20220831 13,2447.6542968750
2_20220831 14,2345.2307128906
2_20220831 15,2427.7568359375
2_20220831 16,2405.6347656250
2_20220831 17,2455.4509277344
2_20220831 18,2152.0664062500
2_20220831 19,2045.4213867188
2_20220831 20,1812.1888427734
2_20220831 21,1502.2584228516
2_20220831 22,977.3992919922
2_20220831 23,1384.8011474609
3_20220825 00,1085.4222412109
3_20220825 01,1152.1311035156
3_20220825 02,1041.0208740234
3_20220825 03,943.1325073242
3_20220825 04,861.1626586914
3_20220825 05,942.0333862305
3_20220825 06,964.3314819336
3_20220825 07,1040.7102050781
3_20220825 08,1040.1159667969
3_20220825 09,1135.0480957031
3_20220825 10,1200.7330322266
3_20220825 11,1304.6855468750
3_20220825 12,1508.3696289062
3_20220825 13,1331.5173339844
3_20220825 14,1547.7940673828
3_20220825 15,1789.1339111328
3_20220825 16,1900.8640136719
3_20220825 17,1897.9224853516
3_20220825 18,2445.4282226562
3_20220825 19,2827.3381347656
3_20220825 20,2673.5090332031
3_20220825 21,2086.8540039062
3_20220825 22,1221.0893554688
3_20220825 23,1022.8969726562
3_20220826 00,955.9414672852
3_20220826 01,960.5633544922
3_20220826 02,944.2357788086
3_20220826 03,906.1976318359
3_20220826 04,900.3177490234
3_20220826 05,912.1658935547
3_20220826 06,942.2667236328
3_20220826 07,1105.4239501953
3_20220826 08,1034.9650878906
3_20220826 09,1016.2040405273
3_20220826 10,1257.8892822266
3_20220826 11,1292.6007080078
3_20220826 12,1235.9096679688
3_20220826 13,1271.8188476562
3_20220826 14,1456.9068603516
3_20220826 15,1572.5496826172
3_20220826 16,1550.7668457031
3_20220826 17,1545.9217529297
3_20220826 18,2016.9440917969
3_20220826 19,2788.3173828125
3_20220826 20,2789.8176269531
3_20220826 21,2260.5087890625
3_20220826 22,1262.4945068359
3_20220826 23,1093.3299560547
3_20220827 00,1106.9783935547
3_20220827 01,1077.6605224609
3_20220827 02,1074.3164062500
3_20220827 03,993.2875976562
3_20220827 04,973.2222290039
3_20220827 05,873.1652832031
3_20220827 06,902.9735717773
3_20220827 07,996.2838745117
3_20220827 08,1049.9531250000
3_20220827 09,1030.6085205078
3_20220827 10,1045.8818359375
3_20220827 11,1079.0457763672
3_20220827 12,1278.3647460938
3_20220827 13,1669.1413574219
3_20220827 14,1748.5322265625
3_20220827 15,1778.5831298828
3_20220827 16,2096.5920410156
3_20220827 17,2228.7746582031
3_20220827 18,2387.7014160156
3_20220827 19,2557.9785156250
3_20220827 20,2430.7094726562
3_20220827 21,1311.8063964844
3_20220827 22,1061.4254150391
3_20220827 23,1311.2524414062
3_20220828 00,1058.3374023438
3_20220828 01,987.6181640625
3_20220828 02,1043.1182861328
3_20220828 03,956.7703857422
3_20220828 04,929.8521118164
3_20220828 05,892.7354125977
3_20220828 06,1040.7283935547
3_20220828 07,1112.7390136719
3_20220828 08,1037.7070312500
3_20220828 09,1164.6241455078
3_20220828 10,1149.9108886719
3_20220828 11,1252.7541503906
3_20220828 12,1319.9661865234
3_20220828 13,1447.7735595703
3_20220828 14,1448.5699462891
3_20220828 15,1522.7550048828
3_20220828 16,1596.1878662109
3_20220828 17,1959.5565185547
3_20220828 18,1998.4418945312
3_20220828 19,2427.1286621094
3_20220828 20,2248.2148437500
3_20220828 21,1358.4674072266
3_20220828 22,1288.4074707031
3_20220828 23,1266.4887695312
3_20220829 00,1200.3204345703
3_20220829 01,1157.6309814453
3_20220829 02,1047.6779785156
3_20220829 03,1036.6782226562
3_20220829 04,959.2613525391
3_20220829 05,1001.7570800781
3_20220829 06,1024.0528564453
3_20220829 07,990.9607543945
3_20220829 08,1079.1772460938
3_20220829 09,1119.1062011719
3_20220829 10,1171.4149169922
3_20220829 11,1214.4256591797
3_20220829 12,1146.2094726562
3_20220829 13,1098.6816406250
3_20220829 14,1020.7732543945
3_20220829 15,1062.2219238281
3_20220829 16,1052.8670654297
3_20220829 17,1011.1119995117
3_20220829 18,932.8488159180
3_20220829 19,1007.4119873047
3_20220829 20,1010.6667480469
3_20220829 21,993.9813232422
3_20220829 22,994.3897705078
3_20220829 23,938.1530151367
3_20220830 00,989.2772827148
3_20220830 01,949.8408203125
3_20220830 02,993.5712280273
3_20220830 03,908.6089477539
3_20220830 04,938.1801147461
3_20220830 05,890.5925903320
3_20220830 06,977.9329223633
3_20220830 07,1027.5695800781
3_20220830 08,943.8049316406
3_20220830 09,1116.3402099609
3_20220830 10,1106.6798095703
3_20220830 11,1140.9599609375
3_20220830 12,1183.5718994141
3_20220830 13,1229.7554931641
3_20220830 14,1297.7432861328
3_20220830 15,1473.8203125000
3_20220830 16,1587.8378906250
3_20220830 17,1481.3613281250
3_20220830 18,1794.0031738281
3_20220830 19,1614.0988769531
3_20220830 20,1659.3859863281
3_20220830 21,1600.5931396484
3_20220830 22,1191.3728027344
3_20220830 23,1152.1458740234
3_20220831 00,1000.1592407227
3_20220831 01,938.6536254883
3_20220831 02,870.2360229492
3_20220831 03,985.5634155273
3_20220831 04,932.0284423828
3_20220831 05,920.5000610352
3_20220831 06,888.2799072266
3_20220831 07,1135.4272460938
3_20220831 08,1068.2972412109
3_20220831 09,1057.4637451172
3_20220831 10,1158.1667480469
3_20220831 11,1210.4708251953
3_20220831 12,1249.1396484375
3_20220831 13,1353.0202636719
3_20220831 14,1561.0887451172
3_20220831 15,1694.3598632812
3_20220831 16,1861.2415771484
3_20220831 17,1982.4328613281
3_20220831 18,2153.3847656250
3_20220831 19,2492.1655273438
3_20220831 20,2389.1652832031
3_20220831 21,1934.0592041016
3_20220831 22,1302.4822998047
3_20220831 23,1074.0081787109
4_20220825 00,711.4668579102
4_20220825 01,692.7144775391
4_20220825 02,678.1865234375
4_20220825 03,699.0698852539
4_20220825 04,711.1700439453
4_20220825 05,723.3252563477
4_20220825 06,759.3711547852
4_20220825 07,845.4404296875
4_20220825 08,981.2648315430
4_20220825 09,1283.3640136719
4_20220825 10,1347.2003173828
4_20220825 11,1372.2054443359
4_20220825 12,1355.6119384766
4_20220825 13,1333.9843750000
4_20220825 14,1273.1832275391
4_20220825 15,1215.4036865234
4_20220825 16,1253.4865722656
4_20220825 17,1169.7864990234
4_20220825 18,977.8687744141
4_20220825 19,831.1882324219
4_20220825 20,789.0532226562
4_20220825 21,777.9738159180
4_20220825 22,761.4132080078
4_20220825 23,705.1677246094
4_20220826 00,711.5977783203
4_20220826 01,716.9906005859
4_20220826 02,741.9987182617
4_20220826 03,741.3231811523
4_20220826 04,746.4870605469
4_20220826 05,739.1614990234
4_20220826 06,762.0501098633
4_20220826 07,823.2413330078
4_20220826 08,1042.1298828125
4_20220826 09,1262.2727050781
4_20220826 10,1290.5388183594
4_20220826 11,1402.4653320312
4_20220826 12,1397.4554443359
4_20220826 13,1411.9349365234
4_20220826 14,1390.0153808594
4_20220826 15,1368.3944091797
4_20220826 16,1272.4580078125
4_20220826 17,1145.5474853516
4_20220826 18,1012.5997314453
4_20220826 19,871.8078613281
4_20220826 20,812.2352905273
4_20220826 21,783.7183837891
4_20220826 22,778.2102661133
4_20220826 23,721.4208374023
4_20220827 00,722.7031860352
4_20220827 01,718.5266723633
4_20220827 02,672.8273925781
4_20220827 03,677.2504882812
4_20220827 04,717.8954467773
4_20220827 05,713.6145019531
4_20220827 06,739.7494506836
4_20220827 07,875.9193115234
4_20220827 08,1029.4489746094
4_20220827 09,1246.8294677734
4_20220827 10,1308.4818115234
4_20220827 11,1358.1176757812
4_20220827 12,1389.0144042969
4_20220827 13,1403.0196533203
4_20220827 14,1321.2435302734
4_20220827 15,1254.3558349609
4_20220827 16,1279.8674316406
4_20220827 17,1124.8999023438
4_20220827 18,908.0331420898
4_20220827 19,830.9044189453
4_20220827 20,780.6387329102
4_20220827 21,746.3371582031
4_20220827 22,739.6292114258
4_20220827 23,723.6776733398
4_20220828 00,702.4540405273
4_20220828 01,719.5900268555
4_20220828 02,746.7015991211
4_20220828 03,709.4581909180
4_20220828 04,722.2265625000
4_20220828 05,728.2604980469
4_20220828 06,801.0447998047
4_20220828 07,881.1728515625
4_20220828 08,1040.4005126953
4_20220828 09,1245.0323486328
4_20220828 10,1238.8339843750
4_20220828 11,1239.7915039062
4_20220828 12,1326.2368164062
4_20220828 13,1365.0521240234
4_20220828 14,1337.4055175781
4_20220828 15,1393.4305419922
4_20220828 16,1379.1201171875
4_20220828 17,1231.2930908203
4_20220828 18,945.7730712891
4_20220828 19,852.6087646484
4_20220828 20,803.6267700195
4_20220828 21,801.8862304688
4_20220828 22,758.7404174805
4_20220828 23,709.0015869141
4_20220829 00,666.2365722656
4_20220829 01,658.5151977539
4_20220829 02,679.1629638672
4_20220829 03,697.1308593750
4_20220829 04,706.1412963867
4_20220829 05,717.0900878906
4_20220829 06,778.1835937500
4_20220829 07,835.2707519531
4_20220829 08,984.6692504883
4_20220829 09,1218.4733886719
4_20220829 10,1300.9123535156
4_20220829 11,1313.8424072266
4_20220829 12,1312.2241210938
4_20220829 13,1278.8945312500
4_20220829 14,1277.6914062500
4_20220829 15,1257.1052246094
4_20220829 16,1257.1658935547
4_20220829 17,1166.0482177734
4_20220829 18,996.6329956055
4_20220829 19,863.7434692383
4_20220829 20,818.9613647461
4_20220829 21,772.3349609375
4_20220829 22,750.2257690430
4_20220829 23,716.7689208984
4_20220830 00,720.5503540039
4_20220830 01,738.1340332031
4_20220830 02,714.2096557617
4_20220830 03,707.1485595703
4_20220830 04,708.2143554688
4_20220830 05,708.1846923828
4_20220830 06,757.3105468750
4_20220830 07,885.6307983398
4_20220830 08,1052.7077636719
4_20220830 09,1134.4147949219
4_20220830 10,1216.6202392578
4_20220830 11,1277.0541992188
4_20220830 12,1253.2821044922
4_20220830 13,1238.7341308594
4_20220830 14,1166.8399658203
4_20220830 15,1214.6800537109
4_20220830 16,1197.3161621094
4_20220830 17,1095.3613281250
4_20220830 18,1060.3969726562
4_20220830 19,905.6245727539
4_20220830 20,791.6324462891
4_20220830 21,760.1121215820
4_20220830 22,756.6521606445
4_20220830 23,700.5723876953
4_20220831 00,693.9017333984
4_20220831 01,698.2048950195
4_20220831 02,680.1787109375
4_20220831 03,694.4701538086
4_20220831 04,732.0283813477
4_20220831 05,733.7867431641
4_20220831 06,742.8696289062
4_20220831 07,875.0794067383
4_20220831 08,1049.1654052734
4_20220831 09,1210.5452880859
4_20220831 10,1351.0317382812
4_20220831 11,1374.8505859375
4_20220831 12,1406.7052001953
4_20220831 13,1367.2192382812
4_20220831 14,1273.2904052734
4_20220831 15,1216.6901855469
4_20220831 16,1210.5545654297
4_20220831 17,1151.2515869141
4_20220831 18,960.3018798828
4_20220831 19,839.2818603516
4_20220831 20,807.5489501953
4_20220831 21,773.5657958984
4_20220831 22,770.2432861328
4_20220831 23,734.4135742188
5_20220825 00,1913.2379150391
5_20220825 01,1931.2716064453
5_20220825 02,1958.9249267578
5_20220825 03,1941.1286621094
5_20220825 04,1960.6126708984
5_20220825 05,1976.4763183594
5_20220825 06,2039.0677490234
5_20220825 07,2114.5996093750
5_20220825 08,2750.4472656250
5_20220825 09,3214.0959472656
5_20220825 10,3451.7263183594
5_20220825 11,3343.9169921875
5_20220825 12,3003.4389648438
5_20220825 13,3289.7277832031
5_20220825 14,3416.4726562500
5_20220825 15,3052.0166015625
5_20220825 16,2259.2497558594
5_20220825 17,2279.1147460938
5_20220825 18,1946.0081787109
5_20220825 19,1850.1710205078
5_20220825 20,1829.7244873047
5_20220825 21,1669.8964843750
5_20220825 22,1611.5501708984
5_20220825 23,1635.2197265625
5_20220826 00,1955.9069824219
5_20220826 01,1903.7397460938
5_20220826 02,1910.4244384766
5_20220826 03,1904.4777832031
5_20220826 04,1955.2302246094
5_20220826 05,1924.8995361328
5_20220826 06,1867.4998779297
5_20220826 07,2001.8961181641
5_20220826 08,1902.5997314453
5_20220826 09,2946.0056152344
5_20220826 10,3828.1347656250
5_20220826 11,3599.6997070312
5_20220826 12,5009.8022460938
5_20220826 13,4680.5820312500
5_20220826 14,3875.6057128906
5_20220826 15,5421.0795898438
5_20220826 16,3601.9135742188
5_20220826 17,4492.1220703125
5_20220826 18,4107.8344726562
5_20220826 19,3706.2448730469
5_20220826 20,3469.5166015625
5_20220826 21,1397.7862548828
5_20220826 22,1799.9986572266
5_20220826 23,1679.6153564453
5_20220827 00,2046.0163574219
5_20220827 01,1887.8747558594
5_20220827 02,1874.1431884766
5_20220827 03,1951.3929443359
5_20220827 04,1890.9600830078
5_20220827 05,2032.6966552734
5_20220827 06,1933.5032958984
5_20220827 07,2273.9274902344
5_20220827 08,2323.0444335938
5_20220827 09,3009.4399414062
5_20220827 10,3808.0859375000
5_20220827 11,6031.9458007812
5_20220827 12,6713.6381835938
5_20220827 13,6612.4965820312
5_20220827 14,6545.0771484375
5_20220827 15,6580.6909179688
5_20220827 16,6305.5156250000
5_20220827 17,5899.1489257812
5_20220827 18,5396.7114257812
5_20220827 19,4431.2509765625
5_20220827 20,4470.9306640625
5_20220827 21,2168.0559082031
5_20220827 22,1794.9543457031
5_20220827 23,1716.7062988281
5_20220828 00,1455.1722412109
5_20220828 01,1441.2532958984
5_20220828 02,1409.0007324219
5_20220828 03,1418.1951904297
5_20220828 04,1437.8312988281
5_20220828 05,1832.6859130859
5_20220828 06,1992.6751708984
5_20220828 07,2152.2668457031
5_20220828 08,3786.4755859375
5_20220828 09,5116.0927734375
5_20220828 10,5638.4008789062
5_20220828 11,5708.5498046875
5_20220828 12,5312.8242187500
5_20220828 13,5533.7670898438
5_20220828 14,6635.0410156250
5_20220828 15,6865.4028320312
5_20220828 16,6647.1391601562
5_20220828 17,6210.8559570312
5_20220828 18,2473.0078125000
5_20220828 19,1837.0712890625
5_20220828 20,1761.7646484375
5_20220828 21,1700.0200195312
5_20220828 22,1668.0074462891
5_20220828 23,1630.9179687500
5_20220829 00,1882.0665283203
5_20220829 01,1837.0999755859
5_20220829 02,1936.2019042969
5_20220829 03,1918.6645507812
5_20220829 04,1852.9750976562
5_20220829 05,1758.4239501953
5_20220829 06,1892.5860595703
5_20220829 07,1896.2340087891
5_20220829 08,1923.6341552734
5_20220829 09,1923.2623291016
5_20220829 10,1835.9444580078
5_20220829 11,1756.6002197266
5_20220829 12,1726.1967773438
5_20220829 13,1701.6951904297
5_20220829 14,1147.5926513672
5_20220829 15,1134.5296630859
5_20220829 16,1227.9184570312
5_20220829 17,1918.8525390625
5_20220829 18,1832.1130371094
5_20220829 19,1687.6937255859
5_20220829 20,1691.6542968750
5_20220829 21,1441.6020507812
5_20220829 22,1466.4644775391
5_20220829 23,1439.4083251953
5_20220830 00,1890.0490722656
5_20220830 01,1876.4831542969
5_20220830 02,1932.6094970703
5_20220830 03,1916.2088623047
5_20220830 04,1880.5128173828
5_20220830 05,1933.2291259766
5_20220830 06,1865.2784423828
5_20220830 07,2031.8468017578
5_20220830 08,2005.6171875000
5_20220830 09,2200.4143066406
5_20220830 10,2423.7805175781
5_20220830 11,2405.0581054688
5_20220830 12,2394.0117187500
5_20220830 13,2365.5500488281
5_20220830 14,1826.4989013672
5_20220830 15,1585.3518066406
5_20220830 16,1826.5104980469
5_20220830 17,2171.7822265625
5_20220830 18,2067.6875000000
5_20220830 19,2003.6058349609
5_20220830 20,1864.4521484375
5_20220830 21,1829.3393554688
5_20220830 22,1464.6384277344
5_20220830 23,1448.4366455078
5_20220831 00,1883.2021484375
5_20220831 01,1881.6129150391
5_20220831 02,1828.1995849609
5_20220831 03,1876.6417236328
5_20220831 04,1855.7937011719
5_20220831 05,1861.9896240234
5_20220831 06,2005.7104492188
5_20220831 07,2100.0175781250
5_20220831 08,2406.3371582031
5_20220831 09,2749.0986328125
5_20220831 10,2906.6408691406
5_20220831 11,2641.5046386719
5_20220831 12,2515.4526367188
5_20220831 13,2838.9714355469
5_20220831 14,1578.1563720703
5_20220831 15,1671.7219238281
5_20220831 16,2189.4260253906
5_20220831 17,2149.1765136719
5_20220831 18,1884.2927246094
5_20220831 19,1821.7567138672
5_20220831 20,1670.8797607422
5_20220831 21,1613.0185546875
5_20220831 22,1585.9254150391
5_20220831 23,1579.8344726562
6_20220825 00,1164.0039062500
6_20220825 01,995.7297363281
6_20220825 02,1023.2494506836
6_20220825 03,979.8606567383
6_20220825 04,934.6654663086
6_20220825 05,962.8536376953
6_20220825 06,1098.3388671875
6_20220825 07,1425.4118652344
6_20220825 08,1670.2043457031
6_20220825 09,2075.0463867188
6_20220825 10,2644.2548828125
6_20220825 11,2660.8242187500
6_20220825 12,2706.8713378906
6_20220825 13,2891.6850585938
6_20220825 14,2893.5944824219
6_20220825 15,2556.7443847656
6_20220825 16,2568.2614746094
6_20220825 17,2498.6518554688
6_20220825 18,2212.5222167969
6_20220825 19,2151.9160156250
6_20220825 20,1911.9472656250
6_20220825 21,1733.7237548828
6_20220825 22,1543.8041992188
6_20220825 23,1422.8937988281
6_20220826 00,1097.8455810547
6_20220826 01,991.6203613281
6_20220826 02,971.9922485352
6_20220826 03,978.1448974609
6_20220826 04,970.5743408203
6_20220826 05,1007.1492309570
6_20220826 06,1221.7058105469
6_20220826 07,1445.1707763672
6_20220826 08,1564.8218994141
6_20220826 09,2096.9257812500
6_20220826 10,2671.0129394531
6_20220826 11,2788.4206542969
6_20220826 12,2721.9660644531
6_20220826 13,2708.2077636719
6_20220826 14,2731.0136718750
6_20220826 15,2946.6015625000
6_20220826 16,2743.6247558594
6_20220826 17,2643.3244628906
6_20220826 18,2338.8618164062
